AptName,Spine_vs_Laparoscopic,Spine_vs_HeadNeck,Laparoscopic_vs_HeadNeck,AveExpr,F,P.Value,adj.P.Val,Target,EntrezGeneSymbol,draw
seq.21895.36,-0.06354520924182161,-0.1089953117708582,-0.045450102529036585,10.226487793277473,0.22617871985026775,0.8010468959789886,0.9243006997629527,IFNL4,None,Venous
seq.9092.33,0.009529208788546129,0.09544052719304652,0.08591131840450039,11.546119811814442,0.2260966774755665,0.8011101269849863,0.9243006997629527,ANGL1,ANGPTL1,Venous
seq.9076.25,0.3348312159477871,0.3135190427383012,-0.021312173209485863,12.111925790717168,0.22586995503861118,0.8013064640856418,0.9243006997629527,PENK,PENK,Venous
seq.9082.25,0.10316384802835543,0.039623683374292895,-0.06354016465406254,10.079176003731948,0.2257812429080175,0.8013532906414562,0.9243006997629527,SE1L2,SEL1L2,Venous
seq.11573.3,0.334638080817248,0.11962286443548109,-0.2150152163817669,9.0554295213095,0.22566914328354534,0.8014612632073319,0.9243006997629527,SRSF6,SRSF6,Venous
seq.18265.18,0.019877360540428768,0.2062154672788843,0.18633810673845552,9.234273927390246,0.22563224699888912,0.8014897091515791,0.9243006997629527,ZNF34,ZNF34,Venous
seq.3030.3,0.10789911144261843,-0.024063827863377796,-0.13196293930599623,11.776131155193367,0.22544514730216048,0.801612476949878,0.9243006997629527,DC-SIGNR,CLEC4M,Venous
seq.8295.16,-4.355990865398951e-4,0.1632998497589604,0.1637354488455003,14.081041964858754,0.22497763790302633,0.8019731691346044,0.9245740912769264,NOE2,OLFM2,Venous
seq.22952.28,-0.06983148507601022,0.028195621719016017,0.09802710679502624,8.716658706832602,0.22454625931010774,0.8023061547928355,0.9248154613259173,CDKA2,CDK2AP2,Venous
seq.4258.15,-0.3239924381205981,-0.2768861860590075,0.04710625206159058,14.212987649889294,0.22404881190569106,0.8027116097688578,0.924867928281096,PA2G4,PA2G4,Venous
seq.8923.94,0.19395776653470165,0.0915526495505965,-0.10240511698410515,11.222103923055807,0.2236657247784921,0.8029954084223472,0.924867928281096,GLTL1,GALNT16,Venous
seq.15506.34,0.02324394374917027,-0.19918757995352543,-0.2224315237026957,9.248606406475105,0.22349782459348955,0.8031373074624493,0.924867928281096,LRP12,LRP12,Venous
seq.6631.17,-0.058293034167540725,0.07080533790111332,0.12909837206865404,10.276569833723979,0.22334465218764246,0.8032345442164992,0.924867928281096,CO9A1,COL9A1,Venous
seq.9484.75,-0.01564194900458027,-0.09382622573201971,-0.07818427672743944,8.91779622817917,0.22329459967664425,0.8032770523225429,0.924867928281096,Desmoglein-2,DSG2,Venous
seq.2599.51,0.057427951123522725,-0.0301655918450896,-0.08759354296861233,7.670316538226985,0.22320087021148377,0.8033457179745727,0.924867928281096,4-1BB ligand,TNFSF9,Venous
seq.8363.18,0.07958972107947737,0.0596349195056316,-0.01995480157384577,8.844891082091172,0.2231398304366541,0.8033929200431382,0.924867928281096,K132L,ELAPOR2,Venous
seq.8997.4,0.07754856150236833,-0.28262715393588067,-0.360175715438249,9.645270179701258,0.22312332413909633,0.8034268013111965,0.924867928281096,NPTXR,NPTXR,Venous
seq.15603.20,-0.027114795504734168,-0.2775272046911015,-0.2504124091863673,8.083493196973649,0.22275078538235582,0.8037149004335018,0.924867928281096,Integrin alpha-2,ITGA2,Venous
seq.8759.29,-0.5027454225446348,-0.21052159030273643,0.2922238322418984,9.578181993248142,0.22266768098505618,0.8037791849516542,0.924867928281096,"a1,4-Galactosyltransferase",A4GALT,Venous
seq.9261.14,0.09436082590087658,-0.19899614020595457,-0.29335696610683115,10.429326576578848,0.2226156164559644,0.8038194619906256,0.924867928281096,EphB6,EPHB6,Venous
seq.25066.32,-0.07865411701536118,-0.02764742244774432,0.05100669456761686,8.578788294018546,0.22248608655093666,0.8038986645802918,0.924867928281096,GLYG2,GYG2,Venous
seq.18274.2,-0.07333926944628999,0.029403799929896834,0.10274306937618682,9.682000911491654,0.22195517125150702,0.8043096624678715,0.924867928281096,SERF2,SERF2,Venous
seq.9963.19,0.06499479811575881,0.0764106973335803,0.01141589921782149,9.980199457514729,0.22192764924403366,0.8043309748275551,0.924867928281096,PCDBA,PCDHB10,Venous
seq.5598.3,-0.20644533209536675,-0.07736928794428977,0.12907604415107699,12.029371870947463,0.2219299486732294,0.8043329628871501,0.924867928281096,GREM2,GREM2,Venous
seq.10605.22,-0.13336563052635064,0.019514340026663746,0.1528799705530144,6.778549324805211,0.22193539496649872,0.8043458982936639,0.924867928281096,APMAP,APMAP,Venous
seq.11139.4,0.19342332919993588,-0.2097417500097869,-0.4031650792097228,11.191148117884786,0.22179660132247786,0.8044533630965234,0.924867928281096,Fc_MOUSE,,Venous
