AptName,PC1,PC2,PC3,PC4,Target,EntrezGeneSymbol
seq.12941.24,-0.013666860452298153,0.005870782622936025,0.019421710756385102,0.013860708872598741,Fc_MOUSE,
seq.10643.16,0.013661033042040348,0.006462094388136598,0.018994665764834006,-0.013100067296571124,NOE3,OLFM3
seq.7867.154,0.013660796087532462,0.017534842214109166,0.01814190904600276,-0.0017381998484737714,SIA7A,ST6GALNAC1
seq.16773.29,-0.013657852483484004,0.007750761072852004,0.01295393278202883,1.1654628943069964e-4,SCUB3,SCUBE3
seq.16854.17,0.013653400099175988,0.009852242261813419,-0.01274380650578881,3.609285928531837e-4,LSM4,LSM4
seq.6921.24,0.013652487425116999,0.009648755642082493,0.009921548647412825,-0.021574452846092558,B4GT3,B4GALT3
seq.5651.50,-0.01365122326873817,0.011514493733633346,0.01800679930601677,0.0017665820973167927,PSG7,PSG7
seq.4397.26,0.013650914119578894,0.008791730744587644,-0.011281137893243363,-0.023364753463086703,IFN-lambda 2,IFNL2
seq.6284.7,0.013648632131382663,-0.010616833417785354,-0.010157356521892659,-0.02200355358857756,F150B,ALKAL2
seq.9058.1,-0.01364824650739375,0.002283521116570673,-0.01797016140371044,-0.006155913519873248,TIM21,TIMM21
seq.11292.13,0.013647380166806779,0.0037403679200364607,-0.002860951130796571,0.010252225059504239,SCAR3,SCARA3
seq.11395.5,0.013644275607034566,-0.01436876890096576,0.0069936883091527855,0.0062158537446233755,FAK2,PTK2B
seq.8991.115,0.013643492610739457,-0.008444966138954789,-0.0018341262387956865,0.0032237754418810343,FCRL4,FCRL4
seq.2823.7,0.013641699493873137,-0.020067505707776764,-0.0031534965890469913,0.0031745277938047436,COMMD7,COMMD7
seq.15513.108,-0.013639326312889208,0.010698154869505929,0.003960200694851699,0.004859698612092461,Prostasin,PRSS8
seq.22059.56,-0.013637625819218098,0.0067430530235540395,-0.01921413281002221,-0.0035061090189225817,PALMD,PALMD
seq.12766.33,-0.013634042824860186,0.0019382688630203238,4.0275767854610326e-4,-0.002363964714622414,GP142,GPR142
seq.20440.36,0.01363371222897003,0.012729208669534465,0.0037824720059988423,0.008816706399045146,TTC32,TTC32
seq.8645.257,0.013629110059412503,-0.005011864871073995,0.010460858354073016,0.002199643261134824,PEX14,PEX14
seq.16867.76,0.01362890784327791,-0.013187593556975213,0.011255658799957548,-6.742315780308436e-4,PCTK1,CDK16
seq.15604.18,0.013627009434018428,-0.021747640981202705,-0.004692013130703939,0.008314226550739141,JNK2,MAPK9
seq.18240.6,0.013626797510323476,0.016535908754110075,0.012979715221848345,0.01409621637884195,OMP,OMP
seq.13681.173,0.013624837612499803,0.01735808874850242,0.016036708993633624,-9.070192046068493e-4,CSK22,CSNK2A2
seq.15596.7,0.013624372556648445,-0.021901270893341256,0.009593235589891872,0.007282945185364386,HEXI1,HEXIM1
seq.21327.12,0.013623265041355432,-0.005584265837690842,0.0035253916698359555,0.020520253772548108,MRI,CYREN
seq.21545.51,-0.01362309831591497,-0.007162025554794638,-0.009413669283778518,0.00517937871265773,MSTN1,MUSTN1
seq.9887.40,0.013618030985100659,4.8602736229094484e-4,0.004164313761014718,4.485266609586904e-4,RBBP6,RBBP6
seq.2632.5,0.013613535267222414,0.010548936085144069,0.00423650655488151,-0.0032120005790806355,IL-12 Rb1,IL12RB1
seq.8749.194,0.013608385979227424,0.01728831495290594,0.003616922661672737,-0.006444704876665438,CD1D,CD1D
seq.21829.8,0.013605816678382867,-0.004600010990493671,-0.012295783436293653,0.0024083521407895947,RS12,RPS12
seq.13720.95,0.013600317659931735,-0.0012920705635216677,0.007045320731162938,-0.010920013947885833,Proteinase-3,PRTN3
seq.8841.65,-0.013593951037113874,-0.008677198868863046,-0.01229804389024447,0.005390058849601363,CILP2,CILP2
seq.18186.15,0.013592183276291036,-0.021671397890478946,-0.004122024028625676,0.003698309746072282,SYTC,TARS1
seq.20590.13,0.013589445971344195,0.0015702319663840965,-0.007366152061858506,0.021622039819241646,NPY,NPY
seq.8358.30,0.013585193811047837,-0.021782859067389693,-9.581446379591703e-4,0.004686869974180549,Peroxiredoxin-3,PRDX3
seq.13588.11,-0.013584852427476268,0.007637162673391431,0.00927287943669929,0.01825628173120976,ANXA9,ANXA9
seq.25422.58,0.01358302518058831,0.009125914609702088,0.019384344137425333,-0.00141080210727435,RPP40,RPP40
seq.17331.138,-0.013574828884461721,-0.00991865145920011,0.010878363836364525,-0.003582663153729417,KREM1,KREMEN1
seq.20585.9,-0.013572571659138758,-0.01160603957096318,0.010410429047949013,0.012066232709929061,CLM9,CD300LG
seq.12838.28,-0.013568813874152657,-6.843636164874398e-4,-0.007095819339784823,-0.009839662879262585,DUS15,DUSP15
seq.24456.3,0.01356824360438998,0.01800874115868525,0.007897802447515142,-0.0018580032036438873,VSX1,VSX1
seq.6368.9,0.013564535373736919,-0.009134282473103812,0.007809695638046729,-0.008276977520855247,CST1L,CSTL1
seq.6263.77,0.013564259400430323,0.01038706989752198,0.004623736210105143,-0.01508414326581386,PLTP,PLTP
seq.13411.21,0.013562539331866094,-0.007104018246201145,-0.01446228069529522,-0.013814357466893083,RNF41,RNF41
seq.9535.14,-0.013555623077210456,-0.010133940834487976,-0.014590032493237138,0.010348325288671975,Fc_MOUSE,
seq.20584.4,-0.01355504998443618,-5.562189630239102e-4,-0.008912589660319405,0.014030533278332933,nectin-1 gamma,NECTIN1
seq.3313.21,-0.013553415820147775,-0.006636922548497866,0.004391547281279304,-0.011576559929758517,FCN2,FCN2
seq.12427.8,0.013553392946612682,-0.0030382694319243133,-0.013489852210779488,0.014196490599706086,MPIP2,CDC25B
seq.23024.25,-0.013553237827874553,-0.0078544918636177935,-0.0036696326585163204,-0.015431956628806212,SAR1A,SAR1A
seq.7872.5,0.013551657287389761,0.015462978378828355,-0.00884963750713382,0.0019190920876882035,Fc_MOUSE,
seq.15669.7,0.013551187916367058,4.865572225187887e-4,0.014510105659847025,0.014968560231629766,BRAF1,BRAF
seq.14747.9,-0.013548508931358609,-0.007502593671424032,-0.009050384854930928,0.015866577615914982,CRLF1,CRLF1
seq.8565.160,0.013545443225474307,0.0024492531508624477,0.0024591290052735438,-0.008872191043193048,PLVAP,PLVAP
seq.14047.78,0.013542907598688148,-0.012640069362266193,0.008881527497947569,0.005337587711923866,BDNF,BDNF
seq.12894.3,0.013540219414692915,0.003963078874548403,-0.008768092373790472,0.014972747995199952,PAXI1,PAXIP1
seq.18290.6,0.013539538574904931,0.012694743363029592,4.8380675504490283e-4,-0.01425248018216007,Annexin A8,ANXA8
seq.19606.28,-0.013537319527365145,0.0013084975766763129,-0.014919490007530446,0.011186674045697585,ihh,IHH
seq.10432.3,-0.013536811778052028,-0.003067817862166707,-0.002513609399489348,0.018539228720301743,K1644,SHISAL1
seq.21943.170,0.013536517828304567,0.015484821309035186,0.0013043122893915465,-0.015422988319808996,WNT16,WNT16
seq.13603.7,0.013536315624390283,8.330862568926706e-4,-0.010044920432159623,0.016511520639372373,RFESD,RFESD
seq.11556.19,0.013529548073375907,0.009220366180857077,-0.013953641138791193,0.013416970736823974,ARFG1,ARFGAP1
seq.10851.77,-0.013522870872715595,-0.006724312847481591,0.005682011759846962,-0.019162016225380888,IL27B,EBI3
seq.22013.6,0.01352225939626854,0.0038253605978991385,-0.00848999634249045,0.019366913832947332,RASF2,RASSF2
seq.22392.5,-0.013518694174505432,4.576932513243942e-4,0.004527064313690458,0.019017843560776466,SRTD3,SERTAD3
seq.5260.80,0.013515037562577801,-0.01264931555672308,0.012799731972274433,0.010203696716512053,TYK2,TYK2
seq.9745.20,0.01351364965012081,0.002119570371153373,0.01737666726117014,0.01405042306654313,IF4E2,EIF4E2
seq.14675.20,0.013502924814581535,-0.01452193539495587,-0.009900850578611259,0.006085359614654292,IF4B,EIF4B
seq.2809.25,-0.013501104431872104,0.008440888377209084,-0.008479502054123074,0.01296206237647449,ADAMTS-4,ADAMTS4
seq.12690.33,-0.013499669003396362,-0.005674255794541375,-0.015116159024858307,0.010214306229303331,SEP10,SEPTIN10
seq.13431.74,-0.013498688082012022,-0.00703501552299243,0.006867512374113921,-0.017840958599077292,F159A,SHISAL2A
seq.11163.7,0.013498613221811251,0.018052283757215487,4.5865507146113067e-4,-0.002624368249486192,F162B,FAM162B
seq.8973.23,-0.013495374290358634,-0.008759522737247978,-0.006422440195045028,-0.009675799714635147,FCRL4,FCRL4
seq.5719.66,0.013491862520931342,0.01840425254028459,0.011357730539613049,-0.004510963056454537,CI061,FAM189A2
seq.9224.20,-0.013491811116255482,0.007488730000642391,0.0064852369947104496,0.012014184974702422,Prolactin Receptor,PRLR
seq.5644.60,-0.01348766458244778,0.002912400984105987,0.007658466399489255,-0.016509925066056353,RNAS4,RNASE4
seq.14114.18,-0.013485138714753197,-0.007418117424191258,7.607926894043285e-4,0.01987972101728224,PIANP,PIANP
seq.8520.8,0.013484344378863209,0.014457886837410047,-0.0023532340902573854,6.535272648174878e-4,ADA30,ADAM30
seq.8303.102,0.013483646216980814,-0.020075580404800265,-0.009196644462657782,-6.098446173118784e-4,MYG1,MYG1
seq.6294.11,0.013481699904565055,0.0013873695533592849,-0.017176282436110978,-0.017066269584375748,BAGE2,BAGE2
seq.14227.21,-0.013477532503968034,0.007582218177813087,-0.006361623940870025,0.007959367269040389,MYL6B,MYL6B
seq.11285.8,0.013474397958664012,0.01498107869004118,0.017685403488776796,-0.003937166207715334,CD34,CD34
seq.8769.30,0.013473654064677052,0.00984497857054803,0.0030370386682801063,0.0029437178080313833,Fc_MOUSE,
seq.10663.42,-0.013471853159414838,-0.002118832560759279,0.001323947900376908,0.015106155617802784,INSI1,INSIG1
seq.14007.22,0.013471035765424133,-0.009572504005347184,0.01226837465674098,-0.008952212137049824,PAPS1,PAPSS1
seq.20161.41,-0.013468825486915408,0.001548102157759422,-0.01844725383978603,0.0032727112628443107,NCAM1,NCAM1
seq.7154.92,-0.013468176131323362,-0.011459975185572138,6.84245708626335e-4,-0.0016037463801713816,CF058,LEG1
seq.10363.13,0.013466956831716075,-0.02036733056487889,0.00746912245086351,0.012307736405751933,SMAD3,SMAD3
seq.11134.30,0.013465796893167046,-0.0035879332908134278,0.02490581632287714,-0.006811471583701848,RF1ML,MTRF1L
seq.4851.25,-0.013465171149504438,-0.0034429793368944547,-0.001146727935060282,0.01595815171634455,IL-1a,IL1A
seq.25281.50,-0.013459340371950719,-0.017277388104362298,7.798039391391208e-4,0.00422504869416554,DPP8,DPP8
seq.21793.4,0.013456365596374477,0.004486898734668206,-0.012336795437433542,-0.022599197730291683,FR1OP,CEP43
seq.3299.29,0.013456119275725131,0.003517867261422647,-0.018477531359674264,0.001418577038483738,Contactin-5,CNTN5
seq.14268.4,0.01345482093696717,-0.0030571647481311475,0.0038765700369787414,0.018454955519722836,SRXN1,SRXN1
seq.18297.8,0.013453333915488428,0.009744533751373081,-0.0034906164846044492,-0.012898432778422406,RASM,MRAS
seq.14073.31,-0.0134523476649002,-0.01005311586636197,0.003904474676417853,-0.02123999173917417,Hemopexin,HPX
seq.9218.7,0.013451267954697104,0.01213787587715932,0.020116497001589666,-0.008691113166742516,"Fas, soluble",FAS
seq.15387.44,-0.013450927567344824,-0.0035869269556368247,-1.9146408991540931e-4,-0.013158216887534727,Neuropilin-2,NRP2
seq.5606.24,0.013449289943561822,0.013625480314724445,0.018786333823086136,-0.0012701155536440952,MFAP1,MFAP1
seq.13658.31,-0.013444684241580282,-0.009286783830248392,0.010532437575956118,0.0019922669825022457,PDGF-CC,PDGFC
seq.19564.61,0.013430139052778432,0.0020827112651636767,0.018018256670342847,-0.005713849024142624,IRF4,IRF4
seq.21751.6,-0.013426130358664176,-0.008767973136898472,0.009129160052305482,0.010245358439062888,USP12/WDR48 Complex,USP12|WDR48
seq.21141.9,-0.01342503534350724,-0.004044356094026028,-0.01567062064605059,-9.58659403671555e-5,FA84B,LRATD2
seq.14329.4,0.013424732124013022,0.015400186073253263,0.017831822834238637,0.0012185277986631906,DIDO1,DIDO1
seq.17161.1,-0.013423608442301796,-0.01569986961154871,0.0129382914208586,-0.011007477995263252,OST48,DDOST
seq.22504.3,0.013422454668932979,-0.020379579102427926,-0.008477086532953256,0.01321099894438232,N42L2,N4BP2L2
seq.22112.30,0.013422108784675731,0.019586117110023733,0.011790990955863207,0.010435657104233689,COQ5,COQ5
seq.5534.49,0.013421247530280976,0.0024502575028914463,-0.01142105080816896,-0.015180078458362832,TRAIL R2,TNFRSF10B
seq.5936.53,-0.013420412833811386,0.011716314934978737,-0.012911642448176407,-0.005355257532850077,TNF-a,TNF
seq.21955.36,0.01341720196099554,-0.019852334279893424,-0.00559466671875865,0.005871336120240223,BAT3,BAG6
seq.22383.21,0.013413053245635305,-0.021147340532086646,0.009179769142974031,-0.0036342142845779183,MITF,MITF
seq.5717.2,0.01340832200223953,-0.009239729546672851,-0.008270442314730876,-0.024051657072058502,CILP,CILP
seq.25118.45,0.01340725021534391,-0.005838396011893701,0.01131686917388631,0.01492717134719721,BICD1,BICD1
seq.10063.10,0.013398574700136046,0.013283512623388321,0.012276065691352107,0.0060197281541334345,FANCL,FANCL
seq.8933.84,0.013393708374818028,0.013042859336271173,0.018651813108016082,-0.006635909928762692,MEF2C,MEF2C
seq.14100.63,-0.013391129099719649,-0.0037290415453410195,0.015306582273302654,-0.012611679716785148,C1QC,C1QC
seq.22970.8,0.013385489149715206,-0.018222705864174314,0.016159027389146364,0.0031309288084323313,GIPC1,GIPC1
seq.8271.24,0.013384924545895285,0.01826289772818653,0.017049848849606676,-0.0027796305840205346,Fc_MOUSE,
seq.3170.6,0.013383737162976691,-0.014820870870414449,-0.014734111556937678,0.0032099427287841146,AMPM2,METAP2
seq.5098.79,0.013381871119597561,0.018604699712919576,-0.005248549054349645,0.0016025156000798527,KLRF1,KLRF1
seq.10677.9,-0.013379956821606535,0.0018623856701675812,-0.013261134533307368,0.0034929391598341503,NDUB4,NDUFB4
seq.22363.31,-0.013377344688473913,0.005836549083392226,-0.005794511524405573,0.006248636280596819,ADAT1,ADAT1
seq.17319.1,0.013369165858825095,0.006658928728194298,0.01807278098330847,-0.0025590514036862443,SELH,SELENOH
seq.23287.109,0.013365942165498614,-0.01429211296051693,0.017033145498071982,0.014267615685755583,NDUB6,NDUFB6
seq.8897.3,0.013360033353809248,0.01203371580582546,0.0010384731644391752,-0.003801840152481521,L37A2,LRRC37A2
seq.21891.31,-0.013358677387139055,0.00494782135449093,-0.011997842906616879,0.013176665529095747,FBLN7,FBLN7
seq.13748.4,-0.01335777863854085,-0.008589402725450212,0.005765272714591885,-0.0040209519847926875,MCP-2,CCL8
seq.8994.65,-0.013353117432978623,9.928202224175513e-4,-0.009512066947137904,0.009732934708457291,SLAMF8,SLAMF8
seq.3487.32,-0.01335025932558592,-0.003710318110338559,-0.009292285374641088,-0.020722186289132576,BLC,CXCL13
seq.15336.7,-0.0133479224270613,-0.0014181699740645425,-0.01093231168971227,-0.005041250935306248,SELM,SELENOM
seq.14036.116,-0.013345960208312775,0.005870454251258508,0.018819963149436823,0.011099697121872192,MPDZ,MPDZ
seq.3654.27,0.013344688678591302,0.0032078948082839265,-0.022459661167348436,-0.010662142506254597,BMPER,BMPER
seq.17467.1,0.01334441091037937,-0.015070407856214147,0.0036743980237631565,0.01143912455492497,DHRS9,DHRS9
seq.9789.52,0.013337058559158297,-0.01578560923115011,-0.00396891715185384,0.017072841096642716,Nesprin-2,SYNE2
seq.8479.4,-0.01333683951753862,-4.209212819163193e-4,0.012751127916985102,7.528622308159384e-4,MMP-10,MMP10
seq.20533.39,-0.013333623274281885,-0.00782164501509585,0.006782853693483568,-0.019447771150381855,IL-35,IL12A|EBI3
seq.23416.47,0.013330771097050644,-0.005700863439124268,-0.015856594165792888,0.009929940222448204,Sorting nexin-15,SNX15
seq.15474.7,0.013329365045456046,-0.015082162736772204,-0.006325513151932961,0.015098244812604859,PIN1,PIN1
seq.12814.17,0.013325900955076868,0.01509001726043573,0.0036589032810448994,-0.004985126993197259,RBM40,RNPC3
seq.6228.58,0.013324031452244044,0.012672240436800417,-0.00468012289139795,-0.015241753324465972,sperm acrosome associated 1,SPACA1
seq.21726.73,-0.013321210304999548,0.006141484666994332,0.014928722592553614,0.020769319242083147,SIA7D,ST6GALNAC4
seq.20217.26,0.013320298057979588,4.731822897654928e-4,-0.014725112860721281,-0.005047763145732089,Lamin-B2,LMNB2
seq.23356.32,-0.013317100879022666,-0.01667975386164766,-0.0043655623471101765,0.008714947335718768,CCD24,CCDC24
seq.23639.93,0.013313852109727669,-0.0016741576419102985,0.023767381824818874,0.011995189408532425,PEPL1,NPEPL1
seq.16780.6,-0.013304565072818544,-0.0017447335883916059,-0.007237434132256633,-0.016003551223316415,HSP 70,HSPA1A
seq.13924.13,0.013299397552143793,0.018856593712449896,0.0036780445884019132,-0.0036243946195421194,MYZAP,MYZAP
seq.9541.15,0.013299202908597037,0.014458882508505263,-0.007614134000875518,-0.013852655939228978,B3GT1,B3GALT1
seq.24255.38,0.013297707160270013,-0.022134145959289437,0.0019553626707883394,0.009724378146524555,EPN1,EPN1
seq.18267.74,0.013297580746075495,-0.0012382599467659033,0.01968048005090308,0.016380896500133534,CAR17,CARD17
seq.11614.29,0.013294621239407807,-0.003038536237917147,-0.012424637788831513,-0.02297640528400739,ERH,ERH
seq.3373.5,0.013291032015643803,0.013557143400395025,0.015704624471239156,-0.004772254857850493,Granzyme H,GZMH
seq.21858.25,0.013290114982120507,-0.016160125775311368,9.318992810041523e-4,-0.012154930022984204,SIAH1,SIAH1
seq.20935.4,0.013289612028834843,-0.023111299540099696,0.0024442945827953,0.009651255861140058,PDCL3,PDCL3
seq.9340.17,-0.013288375745226455,-0.021141190270445972,0.010384536338477492,-0.004637952997326483,FKB14,FKBP14
seq.10943.36,-0.01328654498683438,0.016471536246433254,7.894073253163936e-4,0.0020398414597599637,Fc_MOUSE,
seq.21849.2,0.013278413688680624,-0.017449264480360677,-0.00832336107428837,0.004977409469797321,UBQL3,UBQLN3
seq.20374.41,0.013277559271616822,-0.005437322138262021,-0.0022874034663993396,-0.01233181903884508,COQ9,COQ9
seq.17148.7,0.013275693323961618,-0.003994917612676418,-0.012869729768786156,0.004727442018720062,BLVRB,BLVRB
seq.11220.53,0.013273517221761521,0.016042835763547855,0.010933289336713517,-0.013223763697236343,CJ105,C10orf105
seq.5350.14,0.013272882312458495,0.004774602052693716,-0.005112567519347968,0.02094516189872127,GPC6,GPC6
seq.12411.60,0.013271720655806769,-0.020278713970189387,0.0019119000371279303,0.0077518805088684205,MAX,MAX
seq.3327.27,-0.013270880857995847,-0.011472602267352767,-0.014080683873473403,-0.013409510669495682,NET4,NTN4
seq.5631.83,-0.013269508804071583,0.01381321245622565,-0.010800070853896412,0.002678003538253776,MOTI,MLN
seq.7050.5,0.013268962875874354,0.008571669824991487,-0.006482983458810331,0.0018442696737931879,NEGR1,NEGR1
seq.22799.17,0.013261317530370456,0.016987630089673997,0.005304333153676604,-0.0171633830010851,TBC28,TBC1D28
seq.8052.115,-0.013252860765860696,-0.0017436245635556592,-0.006562097784140373,0.011061433602978144,NLGN1,NLGN1
seq.18257.64,0.013252347815145414,-0.005334983349423566,0.0070253473150921515,-0.005547462657516712,SRP19,SRP19
seq.16887.29,0.013247643640383874,-0.001691583192247111,-0.022845227745276402,-0.002758394633481694,PTH2,PTRH2
