pathway,collection,n_hit_in_set,n_set,n_hit,n_background,odds_ratio,p_value,padj,draw,covariate,direction,n_sig_hits,label
HALLMARK_UV_RESPONSE_DN,Hallmark,8,87,1141,7481,0.559636487407973,0.9655889666000896,0.9999913948525176,Arterial,obese,up,751,Arterial · Obese / Non-obese · higher in pos
KEGG_ECM_RECEPTOR_INTERACTION,KEGG,5,62,1141,7481,0.48519752197638044,0.969731717028202,0.9999913948525176,Arterial,obese,up,751,Arterial · Obese / Non-obese · higher in pos
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,Hallmark,23,210,1141,7481,0.6769437254680282,0.9723885276090818,0.9999913948525176,Arterial,obese,up,751,Arterial · Obese / Non-obese · higher in pos
HALLMARK_UNFOLDED_PROTEIN_RESPONSE,Hallmark,5,64,1141,7481,0.46860229220294636,0.9756296179331669,0.9999913948525176,Arterial,obese,up,751,Arterial · Obese / Non-obese · higher in pos
KEGG_EPITHELIAL_CELL_SIGNALING_IN_HELICOBACTER_PYLORI_INFECTION,KEGG,3,47,1141,7481,0.3772503674707035,0.9816325578703378,0.9999913948525176,Arterial,obese,up,751,Arterial · Obese / Non-obese · higher in pos
KEGG_PROSTATE_CANCER,KEGG,6,76,1141,7481,0.4735442782381807,0.9819716969133617,0.9999913948525176,Arterial,obese,up,751,Arterial · Obese / Non-obese · higher in pos
HALLMARK_ANDROGEN_RESPONSE,Hallmark,4,59,1141,7481,0.4020488469429336,0.985530716953025,0.9999913948525176,Arterial,obese,up,751,Arterial · Obese / Non-obese · higher in pos
KEGG_GLIOMA,KEGG,3,49,1141,7481,0.3607346084442834,0.9858123769734215,0.9999913948525176,Arterial,obese,up,751,Arterial · Obese / Non-obese · higher in pos
KEGG_NATURAL_KILLER_CELL_MEDIATED_CYTOTOXICITY,KEGG,12,133,1141,7481,0.5463276714110166,0.9881957283149686,0.9999913948525176,Arterial,obese,up,751,Arterial · Obese / Non-obese · higher in pos
KEGG_LYSOSOME,KEGG,5,71,1141,7481,0.4184346733596432,0.9888647553786879,0.9999913948525176,Arterial,obese,up,751,Arterial · Obese / Non-obese · higher in pos
HALLMARK_PEROXISOME,Hallmark,3,51,1141,7481,0.3455950862686788,0.9890709539499811,0.9999913948525176,Arterial,obese,up,751,Arterial · Obese / Non-obese · higher in pos
HALLMARK_COAGULATION,Hallmark,13,144,1141,7481,0.5462801553497729,0.9905115221572485,0.9999913948525176,Arterial,obese,up,751,Arterial · Obese / Non-obese · higher in pos
KEGG_WNT_SIGNALING_PATHWAY,KEGG,7,92,1141,7481,0.45428249367719725,0.9911946995586631,0.9999913948525176,Arterial,obese,up,751,Arterial · Obese / Non-obese · higher in pos
HALLMARK_OXIDATIVE_PHOSPHORYLATION,Hallmark,6,83,1141,7481,0.4300129777019357,0.9915289808683335,0.9999913948525176,Arterial,obese,up,751,Arterial · Obese / Non-obese · higher in pos
HALLMARK_ADIPOGENESIS,Hallmark,10,122,1141,7481,0.49170290667745614,0.9933982635046985,0.9999913948525176,Arterial,obese,up,751,Arterial · Obese / Non-obese · higher in pos
KEGG_NEUROTROPHIN_SIGNALING_PATHWAY,KEGG,7,99,1141,7481,0.41925032825234076,0.995846814531606,0.9999913948525176,Arterial,obese,up,751,Arterial · Obese / Non-obese · higher in pos
KEGG_ADHERENS_JUNCTION,KEGG,3,60,1141,7481,0.29061407999273653,0.9967204333213593,0.9999913948525176,Arterial,obese,up,751,Arterial · Obese / Non-obese · higher in pos
KEGG_ALZHEIMERS_DISEASE,KEGG,4,74,1141,7481,0.31514651713519554,0.9977776299582893,0.9999913948525176,Arterial,obese,up,751,Arterial · Obese / Non-obese · higher in pos
KEGG_ERBB_SIGNALING_PATHWAY,KEGG,5,86,1141,7481,0.34013637216293674,0.9981328801640552,0.9999913948525176,Arterial,obese,up,751,Arterial · Obese / Non-obese · higher in pos
KEGG_CHEMOKINE_SIGNALING_PATHWAY,KEGG,10,137,1141,7481,0.43258259409435235,0.9985280555642145,0.9999913948525176,Arterial,obese,up,751,Arterial · Obese / Non-obese · higher in pos
KEGG_APOPTOSIS,KEGG,3,67,1141,7481,0.2585413492241771,0.9987494067300386,0.9999913948525176,Arterial,obese,up,751,Arterial · Obese / Non-obese · higher in pos
HALLMARK_APICAL_JUNCTION,Hallmark,11,151,1141,7481,0.4311336642026839,0.9990934154377644,0.9999913948525176,Arterial,obese,up,751,Arterial · Obese / Non-obese · higher in pos
KEGG_FOCAL_ADHESION,KEGG,12,163,1141,7481,0.43567681709814543,0.9993139649008054,0.9999913948525176,Arterial,obese,up,751,Arterial · Obese / Non-obese · higher in pos
HALLMARK_UV_RESPONSE_UP,Hallmark,6,107,1141,7481,0.326581461214514,0.9994880544159318,0.9999913948525176,Arterial,obese,up,751,Arterial · Obese / Non-obese · higher in pos
KEGG_AXON_GUIDANCE,KEGG,5,127,1141,7481,0.22435387941929258,0.9999913948525176,0.9999913948525176,Arterial,obese,up,751,Arterial · Obese / Non-obese · higher in pos
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,Hallmark,41,210,862,7481,1.9058446633416675,4.306235381523907e-4,0.05856480118872513,Arterial,obese,down,482,Arterial · Obese / Non-obese · higher in neg
KEGG_ANTIGEN_PROCESSING_AND_PRESENTATION,KEGG,19,78,862,7481,2.505730607796499,0.0010788062805291957,0.0733588270759853,Arterial,obese,down,482,Arterial · Obese / Non-obese · higher in neg
KEGG_MAPK_SIGNALING_PATHWAY,KEGG,36,191,862,7481,1.8173794368192975,0.001815137989608992,0.08228625552894098,Arterial,obese,down,482,Arterial · Obese / Non-obese · higher in neg
KEGG_PRION_DISEASES,KEGG,11,39,862,7481,3.041971859408363,0.003557343991537272,0.12094969571226726,Arterial,obese,down,482,Arterial · Obese / Non-obese · higher in neg
KEGG_LYSOSOME,KEGG,16,71,862,7481,2.256918629651766,0.005930096753210315,0.13662056285383084,Arterial,obese,down,482,Arterial · Obese / Non-obese · higher in neg
HALLMARK_APICAL_JUNCTION,Hallmark,28,151,862,7481,1.7729290908066007,0.007012501198848405,0.13662056285383084,Arterial,obese,down,482,Arterial · Obese / Non-obese · higher in neg
KEGG_PRIMARY_IMMUNODEFICIENCY,KEGG,8,26,862,7481,3.4347289835044617,0.007031940735123647,0.13662056285383084,Arterial,obese,down,482,Arterial · Obese / Non-obese · higher in neg
KEGG_INTESTINAL_IMMUNE_NETWORK_FOR_IGA_PRODUCTION,KEGG,10,39,862,7481,2.6666559152590152,0.010980124199001788,0.1659218767849159,Arterial,obese,down,482,Arterial · Obese / Non-obese · higher in neg
KEGG_LONG_TERM_DEPRESSION,KEGG,10,39,862,7481,2.6666559152590152,0.010980124199001788,0.1659218767849159,Arterial,obese,down,482,Arterial · Obese / Non-obese · higher in neg
KEGG_HEMATOPOIETIC_CELL_LINEAGE,KEGG,18,91,862,7481,1.9123092762908145,0.014633767224571817,0.1990192342541767,Arterial,obese,down,482,Arterial · Obese / Non-obese · higher in neg
KEGG_P53_SIGNALING_PATHWAY,KEGG,10,42,862,7481,2.415580274259811,0.0185146580109506,0.2211937054495211,Arterial,obese,down,482,Arterial · Obese / Non-obese · higher in neg
HALLMARK_ALLOGRAFT_REJECTION,Hallmark,32,192,862,7481,1.556270868694365,0.019517091657310685,0.2211937054495211,Arterial,obese,down,482,Arterial · Obese / Non-obese · higher in neg
KEGG_ECM_RECEPTOR_INTERACTION,KEGG,13,62,862,7481,2.0528390035109574,0.022364337150146,0.22441931714914287,Arterial,obese,down,482,Arterial · Obese / Non-obese · higher in neg
KEGG_CHEMOKINE_SIGNALING_PATHWAY,KEGG,24,137,862,7481,1.6487931108957163,0.023101988530058827,0.22441931714914287,Arterial,obese,down,482,Arterial · Obese / Non-obese · higher in neg
KEGG_SPLICEOSOME,KEGG,13,65,862,7481,1.933612852648122,0.03205950891592995,0.28867191235917494,Arterial,obese,down,482,Arterial · Obese / Non-obese · higher in neg
KEGG_ALDOSTERONE_REGULATED_SODIUM_REABSORPTION,KEGG,6,22,862,7481,2.8920770485150067,0.03396140145402058,0.28867191235917494,Arterial,obese,down,482,Arterial · Obese / Non-obese · higher in neg
KEGG_CYTOKINE_CYTOKINE_RECEPTOR_INTERACTION,KEGG,48,324,862,7481,1.3551331094985983,0.03859051326662877,0.30872410613303014,Arterial,obese,down,482,Arterial · Obese / Non-obese · higher in neg
KEGG_TGF_BETA_SIGNALING_PATHWAY,KEGG,15,82,862,7481,1.7316768488235925,0.0458671690526023,0.3421823758342787,Arterial,obese,down,482,Arterial · Obese / Non-obese · higher in neg
KEGG_ENDOCYTOSIS,KEGG,21,125,862,7481,1.5641223640402762,0.04780489074155364,0.3421823758342787,Arterial,obese,down,482,Arterial · Obese / Non-obese · higher in neg
KEGG_NON_SMALL_CELL_LUNG_CANCER,KEGG,8,39,862,7481,1.9905950814510636,0.07291323464155398,0.49580999556256705,Arterial,obese,down,482,Arterial · Obese / Non-obese · higher in neg
KEGG_HEDGEHOG_SIGNALING_PATHWAY,KEGG,7,33,862,7481,2.07581787191912,0.07794251280424715,0.5047705591132197,Arterial,obese,down,482,Arterial · Obese / Non-obese · higher in neg
HALLMARK_HEDGEHOG_SIGNALING,Hallmark,7,34,862,7481,1.9986785749084335,0.08887290439528094,0.5263775003808602,Arterial,obese,down,482,Arterial · Obese / Non-obese · higher in neg
KEGG_PROSTATE_CANCER,KEGG,13,76,862,7481,1.5933057192106685,0.0928599289842982,0.5263775003808602,Arterial,obese,down,482,Arterial · Obese / Non-obese · higher in neg
KEGG_SULFUR_METABOLISM,KEGG,3,10,862,7481,3.297837794805883,0.09864851979148176,0.5263775003808602,Arterial,obese,down,482,Arterial · Obese / Non-obese · higher in neg
KEGG_RNA_DEGRADATION,KEGG,5,22,862,7481,2.265284590850526,0.10062004926113712,0.5263775003808602,Arterial,obese,down,482,Arterial · Obese / Non-obese · higher in neg
HALLMARK_COMPLEMENT,Hallmark,29,198,862,7481,1.3286386043733314,0.1024175478065095,0.5263775003808602,Arterial,obese,down,482,Arterial · Obese / Non-obese · higher in neg
KEGG_GLIOMA,KEGG,9,49,862,7481,1.7352139227018526,0.10450141551678842,0.5263775003808602,Arterial,obese,down,482,Arterial · Obese / Non-obese · higher in neg
KEGG_DORSO_VENTRAL_AXIS_FORMATION,KEGG,4,17,862,7481,2.3686349364829633,0.12348568404355206,0.554989487272773,Arterial,obese,down,482,Arterial · Obese / Non-obese · higher in neg
KEGG_GLYOXYLATE_AND_DICARBOXYLATE_METABOLISM,KEGG,3,11,862,7481,2.885468904824144,0.12449258164022366,0.554989487272773,Arterial,obese,down,482,Arterial · Obese / Non-obese · higher in neg
KEGG_OTHER_GLYCAN_DEGRADATION,KEGG,3,11,862,7481,2.885468904824144,0.12449258164022366,0.554989487272773,Arterial,obese,down,482,Arterial · Obese / Non-obese · higher in neg
KEGG_DILATED_CARDIOMYOPATHY,KEGG,7,37,862,7481,1.7979897434800682,0.12650495665776443,0.554989487272773,Arterial,obese,down,482,Arterial · Obese / Non-obese · higher in neg
KEGG_HYPERTROPHIC_CARDIOMYOPATHY_HCM,KEGG,7,38,862,7481,1.739735598863699,0.1405896018092531,0.5975058076893256,Arterial,obese,down,482,Arterial · Obese / Non-obese · higher in neg
KEGG_STARCH_AND_SUCROSE_METABOLISM,KEGG,5,25,862,7481,1.9249105857055961,0.15321803566977363,0.6136498275479421,Arterial,obese,down,482,Arterial · Obese / Non-obese · higher in neg
KEGG_BLADDER_CANCER,KEGG,8,46,862,7481,1.622199616055454,0.15341245688698552,0.6136498275479421,Arterial,obese,down,482,Arterial · Obese / Non-obese · higher in neg
KEGG_PANCREATIC_CANCER,KEGG,10,62,862,7481,1.4821615342158798,0.1711567966935311,0.629965616132066,Arterial,obese,down,482,Arterial · Obese / Non-obese · higher in neg
KEGG_TIGHT_JUNCTION,KEGG,10,62,862,7481,1.4821615342158798,0.1711567966935311,0.629965616132066,Arterial,obese,down,482,Arterial · Obese / Non-obese · higher in neg
HALLMARK_PANCREAS_BETA_CELLS,Hallmark,5,26,862,7481,1.832891595315459,0.17286812286827477,0.629965616132066,Arterial,obese,down,482,Arterial · Obese / Non-obese · higher in neg
KEGG_FOCAL_ADHESION,KEGG,23,163,862,7481,1.2686168357056797,0.17677711596188217,0.629965616132066,Arterial,obese,down,482,Arterial · Obese / Non-obese · higher in neg
KEGG_GLYCOSAMINOGLYCAN_BIOSYNTHESIS_CHONDROITIN_SULFATE,KEGG,3,13,862,7481,2.3077878074744955,0.18213523506582138,0.629965616132066,Arterial,obese,down,482,Arterial · Obese / Non-obese · higher in neg
KEGG_ERBB_SIGNALING_PATHWAY,KEGG,13,86,862,7481,1.3729880939507708,0.18645093921133618,0.629965616132066,Arterial,obese,down,482,Arterial · Obese / Non-obese · higher in neg
KEGG_N_GLYCAN_BIOSYNTHESIS,KEGG,4,20,862,7481,1.9238342999471987,0.1921017266583596,0.629965616132066,Arterial,obese,down,482,Arterial · Obese / Non-obese · higher in neg
HALLMARK_FATTY_ACID_METABOLISM,Hallmark,16,110,862,7481,1.312755884988376,0.19454820498196157,0.629965616132066,Arterial,obese,down,482,Arterial · Obese / Non-obese · higher in neg
HALLMARK_ANDROGEN_RESPONSE,Hallmark,9,59,862,7481,1.3861168468166971,0.2346157725174294,0.7420405828458232,Arterial,obese,down,482,Arterial · Obese / Non-obese · higher in neg
KEGG_CELL_CYCLE,KEGG,10,68,862,7481,1.3276486641626,0.25336648714092685,0.783132778435592,Arterial,obese,down,482,Arterial · Obese / Non-obese · higher in neg
KEGG_COLORECTAL_CANCER,KEGG,8,53,862,7481,1.3684454034899616,0.26227200078652385,0.7926442690437165,Arterial,obese,down,482,Arterial · Obese / Non-obese · higher in neg
KEGG_SPHINGOLIPID_METABOLISM,KEGG,3,16,862,7481,1.7745214081942144,0.27797634969401175,0.8218431208344694,Arterial,obese,down,482,Arterial · Obese / Non-obese · higher in neg
KEGG_THYROID_CANCER,KEGG,4,24,862,7481,1.5381159887757063,0.2966554274270008,0.8560211182384779,Arterial,obese,down,482,Arterial · Obese / Non-obese · higher in neg
KEGG_VIRAL_MYOCARDITIS,KEGG,5,32,862,7481,1.4243520311560067,0.30605438420424036,0.8560211182384779,Arterial,obese,down,482,Arterial · Obese / Non-obese · higher in neg
HALLMARK_ESTROGEN_RESPONSE_EARLY,Hallmark,12,88,862,7481,1.2153831181527297,0.3121266325313918,0.8560211182384779,Arterial,obese,down,482,Arterial · Obese / Non-obese · higher in neg
KEGG_CHRONIC_MYELOID_LEUKEMIA,KEGG,8,56,862,7481,1.282348824743237,0.3147136464112051,0.8560211182384779,Arterial,obese,down,482,Arterial · Obese / Non-obese · higher in neg
KEGG_FATTY_ACID_METABOLISM,KEGG,4,25,862,7481,1.464664129972552,0.323976835380758,0.8597211969671023,Arterial,obese,down,482,Arterial · Obese / Non-obese · higher in neg
KEGG_BASAL_CELL_CARCINOMA,KEGG,5,33,862,7481,1.3732837875233315,0.32980567871116095,0.8597211969671023,Arterial,obese,down,482,Arterial · Obese / Non-obese · higher in neg
HALLMARK_IL6_JAK_STAT3_SIGNALING,Hallmark,14,106,862,7481,1.171237230694923,0.3350384076415913,0.8597211969671023,Arterial,obese,down,482,Arterial · Obese / Non-obese · higher in neg
KEGG_CELL_ADHESION_MOLECULES_CAMS,KEGG,14,107,862,7481,1.1584633539066296,0.34826857265189887,0.8771208496418194,Arterial,obese,down,482,Arterial · Obese / Non-obese · higher in neg
HALLMARK_INFLAMMATORY_RESPONSE,Hallmark,20,158,862,7481,1.1154808300294974,0.36187701554771257,0.8948231657179802,Arterial,obese,down,482,Arterial · Obese / Non-obese · higher in neg
HALLMARK_PEROXISOME,Hallmark,7,51,862,7481,1.2233820095393702,0.3722711705521585,0.9040871284838135,Arterial,obese,down,482,Arterial · Obese / Non-obese · higher in neg
KEGG_AXON_GUIDANCE,KEGG,16,127,862,7481,1.1088045423367718,0.3914960722812528,0.9115378854837903,Arterial,obese,down,482,Arterial · Obese / Non-obese · higher in neg
HALLMARK_TGF_BETA_SIGNALING,Hallmark,6,44,862,7481,1.2138733987900596,0.396836920518646,0.9115378854837903,Arterial,obese,down,482,Arterial · Obese / Non-obese · higher in neg
KEGG_LEUKOCYTE_TRANSENDOTHELIAL_MIGRATION,KEGG,9,69,862,7481,1.1533629131940752,0.3998237725257593,0.9115378854837903,Arterial,obese,down,482,Arterial · Obese / Non-obese · higher in neg
KEGG_VALINE_LEUCINE_AND_ISOLEUCINE_DEGRADATION,KEGG,4,28,862,7481,1.2810324926041843,0.4062945190571978,0.9115378854837903,Arterial,obese,down,482,Arterial · Obese / Non-obese · higher in neg
KEGG_CITRATE_CYCLE_TCA_CYCLE,KEGG,3,20,862,7481,1.3562306199161278,0.4100231543572679,0.9115378854837903,Arterial,obese,down,482,Arterial · Obese / Non-obese · higher in neg
HALLMARK_ESTROGEN_RESPONSE_LATE,Hallmark,14,112,862,7481,1.0985735662597458,0.415554036029375,0.9115378854837903,Arterial,obese,down,482,Arterial · Obese / Non-obese · higher in neg
HALLMARK_MYOGENESIS,Hallmark,16,130,862,7481,1.07919011258528,0.429393464792516,0.9269446224092408,Arterial,obese,down,482,Arterial · Obese / Non-obese · higher in neg
HALLMARK_APICAL_SURFACE,Hallmark,4,30,862,7481,1.1821462517368149,0.4601718861371295,0.9288959658490058,Arterial,obese,down,482,Arterial · Obese / Non-obese · higher in neg
KEGG_ENDOMETRIAL_CANCER,KEGG,6,47,862,7481,1.124529770009689,0.46105603758178065,0.9288959658490058,Arterial,obese,down,482,Arterial · Obese / Non-obese · higher in neg
KEGG_OOCYTE_MEIOSIS,KEGG,6,47,862,7481,1.124529770009689,0.46105603758178065,0.9288959658490058,Arterial,obese,down,482,Arterial · Obese / Non-obese · higher in neg
HALLMARK_UV_RESPONSE_UP,Hallmark,13,107,862,7481,1.062899184400093,0.4640291180210125,0.9288959658490058,Arterial,obese,down,482,Arterial · Obese / Non-obese · higher in neg
KEGG_B_CELL_RECEPTOR_SIGNALING_PATHWAY,KEGG,8,65,862,7481,1.0784490763209755,0.47845088974243455,0.9288959658490058,Arterial,obese,down,482,Arterial · Obese / Non-obese · higher in neg
KEGG_MELANOMA,KEGG,9,74,862,7481,1.0638749288625455,0.48525412406955254,0.9288959658490058,Arterial,obese,down,482,Arterial · Obese / Non-obese · higher in neg
HALLMARK_WNT_BETA_CATENIN_SIGNALING,Hallmark,4,31,862,7481,1.1381809464833341,0.48648325213465526,0.9288959658490058,Arterial,obese,down,482,Arterial · Obese / Non-obese · higher in neg
HALLMARK_OXIDATIVE_PHOSPHORYLATION,Hallmark,10,83,862,7481,1.0524853529744944,0.49123500301115053,0.9288959658490058,Arterial,obese,down,482,Arterial · Obese / Non-obese · higher in neg
KEGG_GAP_JUNCTION,KEGG,5,40,862,7481,1.0974661386222877,0.49569005294457535,0.9288959658490058,Arterial,obese,down,482,Arterial · Obese / Non-obese · higher in neg
KEGG_RETINOL_METABOLISM,KEGG,3,23,862,7481,1.1522929606204897,0.5041860115041529,0.9288959658490058,Arterial,obese,down,482,Arterial · Obese / Non-obese · higher in neg
HALLMARK_GLYCOLYSIS,Hallmark,17,145,862,7481,1.0202195643327012,0.508738724952497,0.9288959658490058,Arterial,obese,down,482,Arterial · Obese / Non-obese · higher in neg
KEGG_ARRHYTHMOGENIC_RIGHT_VENTRICULAR_CARDIOMYOPATHY_ARVC,KEGG,4,32,862,7481,1.0973526155592752,0.5122588046961429,0.9288959658490058,Arterial,obese,down,482,Arterial · Obese / Non-obese · higher in neg
KEGG_AUTOIMMUNE_THYROID_DISEASE,KEGG,5,43,862,7481,1.0104088929415145,0.5623846460867392,0.9867795365969524,Arterial,obese,down,482,Arterial · Obese / Non-obese · higher in neg
KEGG_GLYCEROPHOSPHOLIPID_METABOLISM,KEGG,3,25,862,7481,1.0472586390246406,0.5624500199490882,0.9867795365969524,Arterial,obese,down,482,Arterial · Obese / Non-obese · higher in neg
KEGG_FC_EPSILON_RI_SIGNALING_PATHWAY,KEGG,8,70,862,7481,0.9907089476857257,0.5659470871658991,0.9867795365969524,Arterial,obese,down,482,Arterial · Obese / Non-obese · higher in neg
HALLMARK_IL2_STAT5_SIGNALING,Hallmark,15,133,862,7481,0.9756789245062708,0.5765981862964022,0.99058554761925,Arterial,obese,down,482,Arterial · Obese / Non-obese · higher in neg
KEGG_NOD_LIKE_RECEPTOR_SIGNALING_PATHWAY,KEGG,6,53,862,7481,0.9801172955054844,0.5826973809525,0.99058554761925,Arterial,obese,down,482,Arterial · Obese / Non-obese · higher in neg
HALLMARK_MITOTIC_SPINDLE,Hallmark,8,72,862,7481,0.959458032726638,0.5991059433322901,0.999037139668293,Arterial,obese,down,482,Arterial · Obese / Non-obese · higher in neg
HALLMARK_UNFOLDED_PROTEIN_RESPONSE,Hallmark,7,64,862,7481,0.9425280153540077,0.6171557745919176,0.999037139668293,Arterial,obese,down,482,Arterial · Obese / Non-obese · higher in neg
KEGG_PEROXISOME,KEGG,4,38,862,7481,0.9029193785089007,0.6522642684971743,0.999037139668293,Arterial,obese,down,482,Arterial · Obese / Non-obese · higher in neg
KEGG_LONG_TERM_POTENTIATION,KEGG,3,29,862,7481,0.8855968791990423,0.6655751332183948,0.999037139668293,Arterial,obese,down,482,Arterial · Obese / Non-obese · higher in neg
KEGG_ALLOGRAFT_REJECTION,KEGG,3,30,862,7481,0.8526612069383933,0.6883977162274244,0.999037139668293,Arterial,obese,down,482,Arterial · Obese / Non-obese · higher in neg
HALLMARK_TNFA_SIGNALING_VIA_NFKB,Hallmark,16,153,862,7481,0.8948186445110314,0.6991632588471808,0.999037139668293,Arterial,obese,down,482,Arterial · Obese / Non-obese · higher in neg
HALLMARK_ANGIOGENESIS,Hallmark,4,41,862,7481,0.8293778839685695,0.7112955667811953,0.999037139668293,Arterial,obese,down,482,Arterial · Obese / Non-obese · higher in neg
KEGG_REGULATION_OF_ACTIN_CYTOSKELETON,KEGG,14,137,862,7481,0.8719018046330396,0.7244280741158183,0.999037139668293,Arterial,obese,down,482,Arterial · Obese / Non-obese · higher in neg
KEGG_PATHWAYS_IN_CANCER,KEGG,27,259,862,7481,0.8901850208484515,0.741735880746536,0.999037139668293,Arterial,obese,down,482,Arterial · Obese / Non-obese · higher in neg
