AptName,logFC,AveExpr,t,P.Value,adj.P.Val,B,Target,TargetFullName,EntrezGeneSymbol,EntrezGeneID,UniProt,Dilution,direction,sig_nom,sig_fdr
seq.5196.7,0.26693126422455654,9.189419024457765,2.553754469910858,0.02352458651143504,0.496651307527927,-3.4626616410400137,NMT1,Glycylpeptide N-tetradecanoyltransferase 1,NMT1,4836,P30419,20,Arterial > Venous,TRUE,FALSE
seq.25078.13,0.17721522647100163,10.10465037440648,2.5459474138887623,0.023685986636159586,0.496651307527927,-3.466333554033999,ATG4C,Cysteine protease ATG4C,ATG4C,84938,Q96DT6,20,Arterial > Venous,TRUE,FALSE
seq.23783.22,0.14034151275834533,9.854375563118094,2.5413247946627586,0.023881230899533753,0.496651307527927,-3.470422047137162,F110A,Protein FAM110A,FAM110A,83541,Q9BQ89,20,Arterial > Venous,TRUE,FALSE
seq.21120.3,0.30280489028697277,10.187202443684779,2.5455266556979677,0.023897878650557636,0.496651307527927,-3.470443851080563,MIMIT,"Mimitin, mitochondrial",NDUFAF2,91942,Q8N183,20,Arterial > Venous,TRUE,FALSE
seq.3194.36,0.36253547812611964,12.559237004643967,2.545420943225652,0.023902711765211908,0.496651307527927,-3.470543833290942,GPVI,Platelet glycoprotein VI,GP6,51206,Q9HCN6,0.5,Arterial > Venous,TRUE,FALSE
seq.23621.326,0.2849847627953498,10.61405876084711,2.5416787421477673,0.02407441185342737,0.496651307527927,-3.4740830954392363,TIM13,Mitochondrial import inner membrane translocase subunit Tim13,TIMM13,26517,Q9Y5L4,0.5,Arterial > Venous,TRUE,FALSE
seq.12632.14,0.25855301805045566,10.141998170620433,2.541545352637803,0.024080553950676733,0.496651307527927,-3.474209247999591,ARY1,Arylamine N-acetyltransferase 1,NAT1,9,P18440,0.5,Arterial > Venous,TRUE,FALSE
seq.11647.6,0.38428019632838906,10.548954508545966,2.539835463352294,0.024159422048669173,0.496651307527927,-3.4758263480118226,Frizzled-10,Frizzled-10,FZD10,11211,Q9ULW2,20,Arterial > Venous,TRUE,FALSE
seq.4294.16,0.42400723588642886,11.260175850965341,2.536532475607144,0.02431247717596645,0.496651307527927,-3.4789499843677527,Sphingosine kinase 1,Sphingosine kinase 1,SPHK1,8877,Q9NYA1,20,Arterial > Venous,TRUE,FALSE
seq.23409.83,0.257799774578279,10.005221769122793,2.536372405828336,0.024319918253019948,0.496651307527927,-3.4791013585931303,SYAP1,Synapse-associated protein 1,SYAP1,94056,Q96A49,20,Arterial > Venous,TRUE,FALSE
seq.19190.4,0.23732866860074384,9.759854247698344,2.5348728171580226,0.02438973553311866,0.496651307527927,-3.4805194668103736,UB2L6,Ubiquitin/ISG15-conjugating enzyme E2 L6,UBE2L6,9246,O14933,0.005,Arterial > Venous,TRUE,FALSE
seq.3419.49,0.2539860381177044,12.669272223374923,2.5284608362635153,0.024485671190559274,0.496651307527927,-3.482789909107885,CAMK2D,Calcium/calmodulin-dependent protein kinase type II subunit delta,CAMK2D,817,Q13557,20,Arterial > Venous,TRUE,FALSE
seq.24931.9,-0.1689519810350177,8.715010313246472,-2.5305255820034107,0.02451933300896173,0.496651307527927,-3.483259466723054,ES8L3,Epidermal growth factor receptor kinase substrate 8-like protein 3,EPS8L3,79574,Q8TE67,20,Venous > Arterial,TRUE,FALSE
seq.3350.53,0.1542576541491504,10.13695788647844,2.526171785723029,0.024586428693004668,0.496651307527927,-3.4848359501029815,CAMK2A,Calcium/calmodulin-dependent protein kinase type II subunit alpha,CAMK2A,815,Q9UQM7,20,Arterial > Venous,TRUE,FALSE
seq.24444.10,0.1869355347663845,8.800531161198142,2.5303387289398183,0.0246020090417096,0.496651307527927,-3.4848069958318293,TTC27,Tetratricopeptide repeat protein 27,TTC27,55622,Q6P3X3,20,Arterial > Venous,TRUE,FALSE
seq.2056.5,-0.1352331544220999,7.222930614392613,-2.524084142200267,0.024685141594652817,0.496651307527927,-3.4868214225441196,No Protein,No protein,,,,20,Venous > Arterial,TRUE,FALSE
seq.24720.10,0.2561491341064101,8.495862381221048,2.5259881171570946,0.024807365753863147,0.496651307527927,-3.4889207308413033,ANR16,Ankyrin repeat domain-containing protein 16,ANKRD16,54522,Q6P6B7,20,Arterial > Venous,TRUE,FALSE
seq.6334.9,0.256062826595506,9.633878333000583,2.5241227089161233,0.024895921336217527,0.496651307527927,-3.4906844807444566,GGT2,Inactive gamma-glutamyltranspeptidase 2,GGT2,728441,P36268,0.5,Arterial > Venous,TRUE,FALSE
seq.14314.6,0.25089483642006466,8.800996118039897,2.522974597137818,0.02495057636455459,0.496651307527927,-3.491769995755866,PPIL2,Peptidyl-prolyl cis-trans isomerase-like 2,PPIL2,23759,Q13356,20,Arterial > Venous,TRUE,FALSE
seq.17837.5,-0.35387822531308605,13.387665838064253,-2.5173476700947974,0.02522011741037336,0.496651307527927,-3.4970898072150667,CLIC2,Chloride intracellular channel protein 2,CLIC2,1193,O15247,20,Venous > Arterial,TRUE,FALSE
seq.18917.53,-0.2126865388181459,14.20110499700916,-2.5127523948889112,0.025227642598314153,0.496651307527927,-3.497596976201593,Pancreatic alpha-amylase,Pancreatic alpha-amylase,AMY2A,279,P04746,0.5,Venous > Arterial,TRUE,FALSE
seq.17757.86,0.5964026679158488,11.436838191372537,2.516897787042901,0.025241788335904694,0.496651307527927,-3.497515111651758,CAB39,Calcium-binding protein 39,CAB39,51719,Q9Y376,0.5,Arterial > Venous,TRUE,FALSE
seq.18299.13,0.44032822697834134,13.876334550353484,2.5164521292060127,0.025263273407392067,0.496651307527927,-3.4979364180899393,CPNS1,Calpain small subunit 1,CAPNS1,826,P04632,0.5,Arterial > Venous,TRUE,FALSE
seq.3033.57,-0.15750373152583877,9.362409457697636,-2.5099945533795234,0.025371143538761715,0.496651307527927,-3.500392934608797,Galectin-2,Galectin-2,LGALS2,3957,P05162,20,Venous > Arterial,TRUE,FALSE
seq.25070.18,0.31094733443528716,11.730095616218925,2.511145598514617,0.02552045671476654,0.496651307527927,-3.5029527084035337,MICA1,Protein-methionine sulfoxide oxidase MICAL1,MICAL1,64780,Q8TDZ2,20,Arterial > Venous,TRUE,FALSE
seq.14229.5,0.14435190850096666,10.427568055397414,2.5064845565357583,0.02553261679368057,0.496651307527927,-3.503555926768096,MOCS3,Adenylyltransferase and sulfurtransferase MOCS3,MOCS3,27304,O95396,20,Arterial > Venous,TRUE,FALSE
seq.7551.33,-0.22413498704363352,10.811095201080597,-2.508501365094505,0.025553067910274722,0.496651307527927,-3.503748955597455,LRC32,Leucine-rich repeat-containing protein 32,LRRC32,2615,Q14392,20,Venous > Arterial,TRUE,FALSE
seq.2058.7,-0.24011862433682105,7.427303736124897,-2.510227161558351,0.025565224206325447,0.496651307527927,-3.5038208569877094,No Protein,No protein,,,,20,Venous > Arterial,TRUE,FALSE
seq.20398.60,0.2783573777658378,13.313126255834627,2.5062804126754394,0.02562987909940807,0.496651307527927,-3.505291324062918,POP7,Ribonuclease P protein subunit p20,POP7,10248,O75817,0.5,Arterial > Venous,TRUE,FALSE
seq.23370.39,0.15991495534726743,8.937885942864353,2.500810148687864,0.025893581806479108,0.496651307527927,-3.510377012140687,KCAB3,Voltage-gated potassium channel subunit beta-3,KCNAB3,9196,O43448,20,Arterial > Venous,TRUE,FALSE
seq.14120.2,0.23966762679784845,9.990765482900704,2.503149408397365,0.02591275977883488,0.496651307527927,-3.510510505918279,RNF43,E3 ubiquitin-protein ligase RNF43,RNF43,54894,Q68DV7,20,Arterial > Venous,TRUE,FALSE
seq.17466.72,0.1692626044578474,9.836855167646217,2.493765663423283,0.026192275300473244,0.496651307527927,-3.5161583592051016,ACSF2,"Acyl-CoA synthetase family member 2, mitochondrial",ACSF2,80221,Q96CM8,20,Arterial > Venous,TRUE,FALSE
seq.8838.10,-0.1581674171564697,9.866476387965234,-2.491359648475652,0.02628320530112747,0.496651307527927,-3.5179314227913228,CASC4,Protein CASC4,GOLM2,113201,Q6P4E1,20,Venous > Arterial,TRUE,FALSE
seq.15465.79,0.6054527765687358,12.289832466774962,2.4956606727595747,0.02628542155794974,0.496651307527927,-3.517587447711457,CNPY4,Protein canopy homolog 4,CNPY4,245812,Q8N129,0.5,Arterial > Venous,TRUE,FALSE
seq.17856.23,0.23342891239201716,9.267395165682817,2.4950213881289187,0.026317471880250097,0.496651307527927,-3.5181915212609347,NT5M,"5'(3')-deoxyribonucleotidase, mitochondrial",NT5M,56953,Q9NPB1,20,Arterial > Venous,TRUE,FALSE
seq.25041.11,0.17172472711830453,10.524272062923442,2.4849933608899,0.026605433601944152,0.496651307527927,-3.5239804270506916,F264,"6-phosphofructo-2-kinase/fructose-2,6-bisphosphatase 4",PFKFB4,5210,Q16877,20,Arterial > Venous,TRUE,FALSE
seq.9064.12,0.20938403372753286,10.89687492478627,2.485271121304773,0.026655445269364433,0.496651307527927,-3.524796813491305,RN215,RING finger protein 215,RNF215,200312,Q9Y6U7,20,Arterial > Venous,TRUE,FALSE
seq.3820.68,0.31790610321597607,11.366216533149254,2.4872104810560334,0.02671211457015506,0.496651307527927,-3.525571439508042,MAPK2,MAP kinase-activated protein kinase 2,MAPKAPK2,9261,P49137,20,Arterial > Venous,TRUE,FALSE
seq.19238.12,-0.39353965453656703,12.419388344961737,-2.485497134991438,0.026799437884251605,0.496651307527927,-3.5271900497396036,GLNA,Glutamine synthetase,GLUL,2752,P15104,20,Venous > Arterial,TRUE,FALSE
seq.13522.20,-0.25858786703293174,9.29355321156654,-2.4848932885590234,0.02683027914539822,0.496651307527927,-3.527760490343007,VISL1,Visinin-like protein 1,VSNL1,7447,P62760,20,Venous > Arterial,TRUE,FALSE
seq.6064.4,0.4441598678511292,12.227593604386307,2.483179969688557,0.026917972047744407,0.496651307527927,-3.5293789754294895,TXNDC4,Endoplasmic reticulum resident protein 44,ERP44,23071,Q9BS26,0.5,Arterial > Venous,TRUE,FALSE
seq.12676.1,0.21751297966269598,10.78434907845562,2.479249234874696,0.027005320604979212,0.496651307527927,-3.5311945486478757,PACN1,Protein kinase C and casein kinase substrate in neurons protein 1,PACSIN1,29993,Q9BY11,20,Arterial > Venous,TRUE,FALSE
seq.24950.21,0.2686830210767766,10.433886769891009,2.4761049216859834,0.02728301832586375,0.496651307527927,-3.5360616080734784,SARG,Specifically androgen-regulated gene protein,SARG,79098,Q9BW04,20,Arterial > Venous,TRUE,FALSE
seq.4282.3,-0.43028918570376357,13.30327423324229,-2.475379370082674,0.027320721647703775,0.496651307527927,-3.5367468419288572,RAN,GTP-binding nuclear protein Ran,RAN,5901,P62826,20,Venous > Arterial,TRUE,FALSE
seq.13434.172,-0.4543049733315883,11.198830171857416,-2.472779498846257,0.027456235150995194,0.496651307527927,-3.5392021241830918,PARVA,Alpha-parvin,PARVA,55742,Q9NVD7,20,Venous > Arterial,TRUE,FALSE
seq.2761.49,-0.10355206690086229,7.847493990579765,-2.46667022393356,0.02755414051050733,0.496651307527927,-3.541383609947938,FGF-18,Fibroblast growth factor 18,FGF18,8817,O76093,20,Venous > Arterial,TRUE,FALSE
seq.22119.18,0.20237919224153839,10.825812387602147,2.4639275356518473,0.027751555259771177,0.496651307527927,-3.544831980389789,CSN8,COP9 signalosome complex subunit 8,COPS8,10920,Q99627,0.5,Arterial > Venous,TRUE,FALSE
seq.6508.68,0.31403273865385223,10.06426969995586,2.4667784806526964,0.027771494101719287,0.496651307527927,-3.54486867840887,SG1D2,Secretoglobin family 1D member 2,SCGB1D2,10647,O95969,0.5,Arterial > Venous,TRUE,FALSE
seq.23967.8,0.3285321502891652,10.722295058760736,2.4637288942548294,0.02793302960047116,0.496651307527927,-3.5477478984547197,PA1,PAXIP1-associated protein 1,PAGR1,79447,Q9BTK6,20,Arterial > Venous,TRUE,FALSE
seq.2061.10,-0.15414419581601993,8.64307492426963,-2.4606810282600993,0.027964057846906493,0.496651307527927,-3.548546426291299,No Protein,No protein,,,,20,Venous > Arterial,TRUE,FALSE
seq.13694.24,-0.09644764395042334,8.077284394902298,-2.4581391981866507,0.02800682816143794,0.496651307527927,-3.549482607898047,TSLP R,Cytokine receptor-like factor 2,CRLF2,64109,Q9HC73,20,Venous > Arterial,TRUE,FALSE
seq.6227.1,-0.5530565663870919,10.101292456227364,-2.462298784850414,0.0280090919829156,0.496651307527927,-3.549098019102197,kallikrein 10,Kallikrein-10,KLK10,5655,O43240,20,Venous > Arterial,TRUE,FALSE
seq.3905.62,-0.43654901969747417,15.743510370366481,-2.460527267115964,0.028103588052515276,0.496651307527927,-3.5507703669162822,UBE2N,Ubiquitin-conjugating enzyme E2 N,UBE2N,7334,P61088,20,Venous > Arterial,TRUE,FALSE
seq.17467.1,0.2806277244544804,9.994103090601223,2.459635450676398,0.028151274806078406,0.496651307527927,-3.551612223105126,DHRS9,Dehydrogenase/reductase SDR family member 9,DHRS9,10170,Q9BPW9,0.5,Arterial > Venous,TRUE,FALSE
seq.9883.29,-0.34261722925497246,13.237044953917161,-2.459268918759017,0.028170896298474243,0.496651307527927,-3.55195821454031,Glyoxalase I,Lactoylglutathione lyase,GLO1,2739,Q04760,20,Venous > Arterial,TRUE,FALSE
seq.23367.8,0.170219509472658,8.642848199012976,2.456516469870205,0.028282259902514924,0.496651307527927,-3.55398663765067,ANR40,Ankyrin repeat domain-containing protein 40,ANKRD40,91369,Q6AI12,20,Arterial > Venous,TRUE,FALSE
seq.23274.27,0.34979140018042376,9.337190624248542,2.4495206678621755,0.028697584153644703,0.496651307527927,-3.5611586185198707,EFCB1,EF-hand calcium-binding domain-containing protein 1,EFCAB1,79645,Q9HAE3,0.5,Arterial > Venous,TRUE,FALSE
seq.19177.7,0.6275570211551611,12.567330260032145,2.4470243177099715,0.028833969179999065,0.496651307527927,-3.5635141787764795,MOL1A,MOB kinase activator 1B,MOB1B,92597,Q7L9L4,0.5,Arterial > Venous,TRUE,FALSE
seq.25500.6,0.22257099373791428,10.161872752569092,2.445444164027081,0.028920619555946197,0.496651307527927,-3.565005106553982,RFIP3,Rab11 family-interacting protein 3,RAB11FIP3,9727,O75154,20,Arterial > Venous,TRUE,FALSE
seq.20229.67,0.16927875244895546,9.908603072974927,2.4412835208754338,0.02896768185657894,0.496651307527927,-3.5661682903676626,TM2D1,TM2 domain-containing protein 1,TM2D1,83941,Q9BX74,20,Arterial > Venous,TRUE,FALSE
seq.13076.4,0.24711685084714713,10.597453451040657,2.444010946161797,0.028999428081693358,0.496651307527927,-3.566357322217784,FXR1,Fragile X mental retardation syndrome-related protein 1,FXR1,8087,P51114,20,Arterial > Venous,TRUE,FALSE
seq.11712.207,0.32802951966576915,9.44127325499277,2.4390864634491036,0.02927178120511704,0.496651307527927,-3.5710029439090665,UN45A,Protein unc-45 homolog A,UNC45A,55898,Q9H3U1,20,Arterial > Venous,TRUE,FALSE
seq.12746.4,0.3461779217444044,9.844441319890043,2.4388679163461062,0.029283924726335807,0.496651307527927,-3.571209095556963,CYH4,Cytohesin-4,CYTH4,27128,Q9UIA0,0.5,Arterial > Venous,TRUE,FALSE
seq.2692.74,-0.13076024126332278,10.364212068519164,-2.4340607843840463,0.02932323980124979,0.496651307527927,-3.572327431795493,NPS-PLA2,"Phospholipase A2, membrane associated",PLA2G2A,5320,P14555,0.5,Venous > Arterial,TRUE,FALSE
seq.5980.55,0.27200564293900964,10.181628175958357,2.4355460545427383,0.029469097918671514,0.496651307527927,-3.5743423397698546,BOLA3,BolA-like protein 3,BOLA3,388962,Q53S33,20,Arterial > Venous,TRUE,FALSE
seq.5007.1,0.3429730988277082,11.333196435154955,2.4339677604568566,0.02955747019439163,0.496651307527927,-3.5758308778016383,MAPK14,Mitogen-activated protein kinase 14,MAPK14,1432,Q16539,0.5,Arterial > Venous,TRUE,FALSE
seq.2575.5,-0.4034765029059511,12.200796374489373,-2.4264259384264495,0.02998326581557907,0.496651307527927,-3.582942531038724,Leptin,Leptin,LEP,3952,P41159,20,Venous > Arterial,TRUE,FALSE
seq.5202.4,0.46365492519512425,11.429523353337387,2.4208729178116757,0.030300520688786775,0.496651307527927,-3.5881774334142396,PPID,Peptidyl-prolyl cis-trans isomerase D,PPID,5481,Q08752,20,Arterial > Venous,TRUE,FALSE
seq.8231.122,-0.5170730922733008,9.052113336029695,-2.41769350048719,0.030483608915180878,0.496651307527927,-3.591174163487927,VEGF sR1,Vascular endothelial growth factor receptor 1,FLT1,2321,P17948,20,Venous > Arterial,TRUE,FALSE
seq.4666.230,-0.44047379756986077,11.465783392395132,-2.4157066385963812,0.030598559526837855,0.496651307527927,-3.5930466552599354,No Protein,No protein,,,,20,Venous > Arterial,TRUE,FALSE
seq.11171.25,0.3271748706775421,9.754725649059102,2.4133706394035768,0.03073423932778995,0.496651307527927,-3.595247980972962,filamin A,Filamin-A,FLNA,2316,P21333,0.5,Arterial > Venous,TRUE,FALSE
seq.21727.15,0.2939263440926767,11.180443839072362,2.4124269765380073,0.030789212093552343,0.496651307527927,-3.5961371766770256,UB2Q1,Ubiquitin-conjugating enzyme E2 Q1,UBE2Q1,55585,Q7Z7E8,20,Arterial > Venous,TRUE,FALSE
seq.9838.4,0.2353571801337005,9.870330006856928,2.4117848022312423,0.030826675435391755,0.496651307527927,-3.5967422642771556,SMAD1,Mothers against decapentaplegic homolog 1,SMAD1,4086,Q15797,20,Arterial > Venous,TRUE,FALSE
seq.6583.67,-0.20430619143976794,14.430821627324072,-2.407359173521214,0.030852175597511293,0.496651307527927,-3.597633457706353,protein Z inhibitor,Protein Z-dependent protease inhibitor,SERPINA10,51156,Q9UK55,0.5,Venous > Arterial,TRUE,FALSE
seq.10945.11,0.18704638999934403,11.018807508926956,2.407273630025082,0.03085719393018573,0.496651307527927,-3.597714479060577,Syntaxin-6,Syntaxin-6,STX6,10228,O43752,20,Arterial > Venous,TRUE,FALSE
seq.12573.80,0.2209911357325987,10.166109890626634,2.4054649838578284,0.031197692527492184,0.496651307527927,-3.6026961756959994,TRIM3,Tripartite motif-containing protein 3,TRIM3,10612,O75382,20,Arterial > Venous,TRUE,FALSE
seq.12851.5,0.11380090507752504,9.847263471250086,2.397931166366965,0.03140997026933833,0.496651307527927,-3.6065609769418243,DPOLM,DNA-directed DNA/RNA polymerase mu,POLM,27434,Q9NP87,20,Arterial > Venous,TRUE,FALSE
seq.20083.1,0.5786682654117759,11.976131007100108,2.3990720375989922,0.03157733780022475,0.496651307527927,-3.608717228008973,RAB6A,Ras-related protein Rab-6A,RAB6A,5870,P20340,0.5,Arterial > Venous,TRUE,FALSE
seq.8653.132,0.3032236148786371,9.192998773916576,2.3982171911399175,0.03162843581998184,0.496651307527927,-3.6095222089633747,DNJC4,DnaJ homolog subfamily C member 4,DNAJC4,3338,Q9NNZ3,20,Arterial > Venous,TRUE,FALSE
seq.20965.18,0.2508969090914179,11.512295362272218,2.396673588544153,0.03164523673777642,0.496651307527927,-3.6099441389292215,MP3B2,Microtubule-associated proteins 1A/1B light chain 3 beta 2,MAP1LC3B2,643246,A6NCE7,0.5,Arterial > Venous,TRUE,FALSE
seq.16308.14,0.18845645163573627,10.10098228573141,2.3961289860620054,0.03165220413703362,0.496651307527927,-3.6101074137654585,BTLA,B- and T-lymphocyte attenuator,BTLA,151888,Q7Z6A9,20,Arterial > Venous,TRUE,FALSE
seq.18402.1,0.22148398219662258,8.541068138483313,2.397538716382199,0.0316690474555376,0.496651307527927,-3.610161083144164,AMERL,AMMECR1-like protein,AMMECR1L,83607,Q6DCA0,20,Arterial > Venous,TRUE,FALSE
seq.7859.21,0.41204567779170537,10.02474750862581,2.395623470624439,0.031783957413591336,0.496651307527927,-3.61196442965948,PCDGK,Protocadherin gamma-C3,PCDHGC3,5098,Q9UN70,0.5,Arterial > Venous,TRUE,FALSE
seq.7249.37,0.17151887159913923,9.358510914269589,2.393646586356328,0.03180356315639684,0.496651307527927,-3.612479233652474,B2L10,Bcl-2-like protein 10,BCL2L10,10017,Q9HD36,20,Arterial > Venous,TRUE,FALSE
seq.8840.61,-0.1476987385791423,14.593065942232174,-2.3884437810130823,0.03198097183663671,0.496651307527927,-3.61554033382264,C1s,Complement C1s subcomponent,C1S,716,P09871,0.005,Venous > Arterial,TRUE,FALSE
seq.12656.1,0.41404822688457893,11.545104810712282,2.3910973398658117,0.03205709651594818,0.496651307527927,-3.616225453529504,KLC1,Kinesin light chain 1,KLC1,3831,Q07866,20,Arterial > Venous,TRUE,FALSE
seq.2614.28,-0.1708489569959036,10.053589401572745,-2.3855594188025986,0.03221971640828426,0.496651307527927,-3.619113951372106,Ephrin-A4,Ephrin-A4,EFNA4,1945,P52798,20,Venous > Arterial,TRUE,FALSE
seq.15452.5,-0.47413447458782015,12.20575334191044,-2.387109701989845,0.032299592482175316,0.496651307527927,-3.619978736775807,5'-Nucleotidase,5'-Nucleotidase,NT5E,4907,P21589,20,Venous > Arterial,TRUE,FALSE
seq.21381.73,0.23818976260882216,9.902414989378437,2.3851494666064728,0.03241943831885899,0.496651307527927,-3.621823492927094,TB22B,TBC1 domain family member 22B,TBC1D22B,55633,Q9NU19,20,Arterial > Venous,TRUE,FALSE
seq.10527.22,0.12624066364051076,7.126264664552316,2.3796407896161598,0.03251961293815877,0.496651307527927,-3.6238678316716744,DHX9,ATP-dependent RNA helicase A,DHX9,1660,Q08211,20,Arterial > Venous,TRUE,FALSE
seq.3003.29,-0.13105883278173322,8.299531363948097,-2.379302808284021,0.032540464638384184,0.496651307527927,-3.624187475751416,NKp30,Natural cytotoxicity triggering receptor 3,NCR3,259197,O14931,20,Venous > Arterial,TRUE,FALSE
seq.15576.158,-0.3779404710241475,14.419179626457549,-2.3829199311278093,0.032556263911037,0.496651307527927,-3.623921460621185,ECP,Eosinophil cationic protein,RNASE3,6037,P12724,20,Venous > Arterial,TRUE,FALSE
seq.24957.6,-0.3405953406684973,10.378666785853449,-2.379339086244653,0.03277717102982074,0.496651307527927,-3.6272904902484795,ESPN,Espin,None,83715,B1AK53,20,Venous > Arterial,TRUE,FALSE
seq.12562.1,0.2581865569232925,9.678658130795563,2.378428992470491,0.03283354311594919,0.496651307527927,-3.628146649593187,PKN1,Serine/threonine-protein kinase N1,PKN1,5585,Q16512,0.5,Arterial > Venous,TRUE,FALSE
seq.10533.1,0.2041553946129192,7.286861298426076,2.377701968375956,0.032878642034535964,0.496651307527927,-3.6288305589769756,Fc_MOUSE,Fc_MOUSE,,,Q99LC4,20,Arterial > Venous,TRUE,FALSE
seq.6406.3,0.3060519549741515,11.441881420804238,2.3702586016432288,0.03334377727457877,0.496651307527927,-3.635830985186593,NMES1,Normal mucosa of esophagus-specific gene 1 protein,NMES1,84419,Q9C002,0.5,Arterial > Venous,TRUE,FALSE
seq.3758.68,-0.20170858450891993,10.006901846290253,-2.3702195832996455,0.033346231953962,0.496651307527927,-3.6358676741996723,Activated Protein C,Activated Protein C,PROC,5624,P04070,20,Venous > Arterial,TRUE,FALSE
seq.18398.1,-0.3937687317003355,9.16184912703259,-2.3701217716159992,0.03335238613183167,0.496651307527927,-3.635959646343423,AK1D1,3-oxo-5-beta-steroid 4-dehydrogenase,AKR1D1,6718,P51857,20,Venous > Arterial,TRUE,FALSE
seq.4775.34,0.22343317583206845,9.736508319352206,2.3690519310210285,0.03341976966737866,0.496651307527927,-3.6369655832597916,Gelsolin,Gelsolin,GSN,2934,P06396,0.005,Arterial > Venous,TRUE,FALSE
seq.6470.19,-0.20483746812648662,15.734863329367316,-2.3655466858232637,0.033443927762178666,0.496651307527927,-3.637752033298334,fibulin 1,Fibulin-1,FBLN1,2192,P23142,0.5,Venous > Arterial,TRUE,FALSE
seq.6587.6,0.2415358637458593,9.819854589094833,2.365861826331062,0.03362146739275616,0.496651307527927,-3.639964784079055,LRFN5,Leucine-rich repeat and fibronectin type-III domain-containing protein 5,LRFN5,145581,Q96NI6,20,Arterial > Venous,TRUE,FALSE
seq.3538.26,-0.1269805490941824,7.982504907710105,-2.36065319702755,0.033710965860901346,0.496651307527927,-3.6418155508442687,dopa decarboxylase,Aromatic-L-amino-acid decarboxylase,DDC,1644,P20711,20,Venous > Arterial,TRUE,FALSE
seq.2968.61,-0.20936521349161308,9.900468341991326,-2.3622760094916377,0.03384956715763643,0.496651307527927,-3.6433353785131297,TNFSF15,Tumor necrosis factor ligand superfamily member 15,TNFSF15,9966,O95150,20,Venous > Arterial,TRUE,FALSE
seq.23294.19,0.253320256841963,9.617712811537963,2.3610457357211954,0.03392816556612127,0.496651307527927,-3.644491653166913,MLX,Max-like protein X,MLX,6945,Q9UH92,20,Arterial > Venous,TRUE,FALSE
seq.24677.106,0.2289133429173414,11.285276001746203,2.354725151263826,0.03420888268287102,0.496651307527927,-3.6488745958263147,RER1,Protein RER1,RER1,11079,O15258,20,Arterial > Venous,TRUE,FALSE
seq.11456.2,0.2576679758032226,8.439542838733365,2.3564703381715866,0.03422199958547181,0.496651307527927,-3.648791131307066,MAGBA,Melanoma-associated antigen B10,MAGEB10,139422,Q96LZ2,20,Arterial > Venous,TRUE,FALSE
seq.10855.55,-0.3737393540808953,11.34092189449725,-2.3543678666770527,0.0343578311989469,0.496651307527927,-3.650766430264877,PLXB2,Plexin-B2,PLXNB2,23654,O15031,20,Venous > Arterial,TRUE,FALSE
seq.10928.7,0.20292304383023937,9.923987384177407,2.354349172021611,0.0343590412759453,0.496651307527927,-3.650783993041329,Fc_MOUSE,Fc_MOUSE,,,Q99LC4,20,Arterial > Venous,TRUE,FALSE
seq.6069.71,-0.35838440103556346,12.394202559888626,-2.3537727894449927,0.03439636954312886,0.496651307527927,-3.6513254687082037,SUMF2,Sulfatase-modifying factor 2,SUMF2,25870,Q8NBJ7,20,Venous > Arterial,TRUE,FALSE
seq.7875.86,0.4798240094050257,15.976389301805744,2.3534129048767807,0.034419696296258316,0.496651307527927,-3.651663548598637,PLEK,Pleckstrin,PLEK,5341,P08567,0.5,Arterial > Venous,TRUE,FALSE
seq.9000.177,0.19263612423673115,10.639336949714242,2.3509845996463707,0.03442179334040829,0.496651307527927,-3.6520349638153533,SLC31,Neutral and basic amino acid transport protein rBAT,SLC3A1,6519,Q07837,20,Arterial > Venous,TRUE,FALSE
seq.14205.6,0.13952695416906918,8.96752479015321,2.349573971214554,0.03443748575833466,0.496651307527927,-3.652430006783959,HEXI2,Protein HEXIM2,HEXIM2,124790,Q96MH2,20,Arterial > Venous,TRUE,FALSE
seq.6555.58,0.30273902826553667,9.718096556304653,2.3522300743860507,0.03449647017946307,0.496651307527927,-3.6527746630949016,Stomatin-like protein 2,"Stomatin-like protein 2, mitochondrial",STOML2,30968,Q9UJZ1,0.5,Arterial > Venous,TRUE,FALSE
seq.13932.45,0.16473718673084026,10.298475986504567,2.348152298053663,0.034517836079773594,0.496651307527927,-3.65362055585671,COOL-1,Rho guanine nucleotide exchange factor 7,ARHGEF7,8874,Q14155,20,Arterial > Venous,TRUE,FALSE
seq.9385.4,-0.3305991141198039,12.680241395637744,-2.3489331352463907,0.03471132437944473,0.496651307527927,-3.6558712929301134,GAA,Lysosomal alpha-glucosidase,GAA,2548,P10253,20,Venous > Arterial,TRUE,FALSE
seq.2212.69,-0.4507630237569016,11.995783751977596,-2.3489294937909166,0.034711562386564976,0.496651307527927,-3.6558747128064217,tPA,Tissue-type plasminogen activator,PLAT,5327,P00750,20,Venous > Arterial,TRUE,FALSE
seq.14593.152,0.45470083453893395,11.064637552005662,2.347913928605236,0.034778000728973066,0.496651307527927,-3.6568284524771903,F210A,Protein FAM210A,FAM210A,125228,Q96ND0,0.5,Arterial > Venous,TRUE,FALSE
seq.18832.65,-0.20055417569693643,10.714726522803526,-2.3455272056539007,0.034797354459356826,0.496651307527927,-3.657408179239021,SAA2,Serum amyloid A-2 protein,SAA2,6289,P0DJI9,20,Venous > Arterial,TRUE,FALSE
